CurrentEquipmentDays,MonthsInService,MonthlyMinutes,PercChangeMinutes,TotalRecurringCharge,OffPeakCallsInOut,PercChangeRevenues,MonthlyRevenue,PeakCallsInOut,OverageMinutes,ReceivedCalls,UnansweredCalls,Churn
84.0,9,593.0,249.0,40.0,117.0,-7.2,66.02,93.7,47.0,125.5,53.7,0
284.0,9,524.0,-157.0,40.0,0.0,-5.1,35.11,0.0,4.0,0.0,0.0,0
392.0,13,604.0,-216.0,60.0,100.7,-1.1,75.23,109.7,0.0,186.5,54.7,1
175.0,11,1480.0,-990.0,90.0,147.3,-18.8,102.78,204.7,47.0,292.7,55.0,1
391.0,13,271.0,-59.0,40.0,0.0,-0.5,34.48,0.0,0.0,0.0,0.0,0
391.0,13,1684.0,-665.0,10.0,0.0,-79.5,106.71,0.0,274.0,0.0,0.0,0
391.0,13,2198.0,126.0,200.0,107.7,34.3,252.36,629.7,168.0,208.8,283.3,0
79.0,9,1323.0,-70.0,85.0,78.3,65.7,183.36,78.7,44.0,502.4,30.3,0
283.0,9,174.0,-19.0,36.0,0.0,-28.2,26.53,0.0,1.0,0.0,0.0,0
391.0,13,113.0,-65.0,52.0,0.0,-5.2,45.16,0.0,0.0,0.0,0.0,1
283.0,9,0.0,0.0,36.0,0.0,-69.7,31.34,0.0,0.0,0.0,0.0,0
40.0,11,326.0,76.0,60.0,54.0,-18.5,47.84,71.7,0.0,32.4,28.0,0
93.0,13,1745.0,78.0,60.0,211.7,31.9,214.22,418.0,522.0,542.4,177.7,1
391.0,13,290.0,0.0,53.0,22.0,-3.9,73.52,64.7,62.0,104.6,7.7,1
345.0,11,242.0,92.0,45.0,0.0,0.0,34.99,0.0,0.0,0.0,0.0,0
84.0,13,2304.0,97.0,60.0,528.0,-15.2,69.19,187.3,38.0,590.6,189.7,0
283.0,9,332.0,-57.0,40.0,0.0,-9.0,38.99,0.0,24.0,0.0,0.0,0
80.0,13,379.0,-115.0,40.0,99.7,-6.3,42.66,79.7,15.0,29.5,53.7,0
31.0,13,1335.0,-114.0,53.0,184.0,7.9,75.85,214.3,97.0,309.0,82.0,1
283.0,9,137.0,-38.0,40.0,0.0,-0.3,30.26,0.0,0.0,0.0,0.0,0
345.0,11,107.0,41.0,30.0,24.7,0.0,29.99,26.7,0.0,27.5,6.0,0
345.0,11,446.0,58.0,40.0,0.0,0.2,34.74,0.0,0.0,0.0,0.0,0
391.0,13,284.0,-14.0,44.0,0.0,4.9,37.63,0.0,0.0,0.0,0.0,0
335.0,11,101.0,-34.0,55.0,2.7,-9.3,55.14,12.0,0.0,1.1,6.0,0
282.0,9,1151.0,-102.0,45.0,323.0,18.4,64.89,145.7,84.0,387.5,33.3,0
242.0,15,670.0,1402.0,40.0,27.7,272.9,137.1,55.7,219.0,11.1,21.3,1
40.0,11,487.0,1042.0,10.0,81.7,37.4,33.12,73.0,42.0,112.8,29.7,1
67.0,9,1308.0,106.0,70.0,279.3,-23.2,88.35,222.3,79.0,302.5,66.0,0
84.0,13,795.0,191.0,45.0,60.7,0.2,35.53,49.0,0.0,135.0,16.7,1
345.0,11,695.0,-249.0,10.0,0.0,-28.0,154.96,0.0,392.0,0.0,0.0,0
452.0,15,0.0,0.0,-5.0,0.0,5.9,-5.86,0.0,0.0,0.0,0.0,0
345.0,11,672.0,28.0,60.0,0.0,-6.8,60.46,0.0,12.0,0.0,0.0,1
391.0,13,0.0,0.0,26.0,0.0,1.4,18.62,0.0,0.0,0.0,0.0,1
137.0,9,1372.0,-1328.0,89.0,236.7,-43.2,132.15,332.7,123.0,294.3,111.3,0
452.0,15,569.0,197.0,40.0,0.0,60.9,62.19,0.0,92.0,0.0,0.0,0
283.0,9,348.0,15.0,30.0,53.3,2.6,31.9,55.7,3.0,16.7,48.3,0
38.0,15,591.0,916.0,58.0,19.3,6.8,58.66,30.3,27.0,39.1,9.3,0
391.0,13,1066.0,-444.0,60.0,280.0,-9.0,58.98,176.3,19.0,253.3,33.3,0
283.0,9,700.0,-71.0,40.0,82.7,-5.8,53.57,79.0,26.0,109.1,27.0,0
0.0,15,2304.0,-1083.0,54.0,280.0,-100.0,149.98,161.3,265.0,583.2,79.0,0
220.0,13,976.0,-218.0,70.0,164.0,-9.2,69.24,268.7,20.0,101.8,71.0,1
279.0,9,46.0,-23.0,40.0,1.3,0.0,31.0,16.7,0.0,0.0,6.3,0
345.0,11,613.0,-300.0,40.0,0.0,-1.5,37.27,0.0,7.0,0.0,0.0,1
17.0,9,307.0,304.0,40.0,61.0,28.9,43.97,21.0,28.0,28.8,14.0,1
452.0,15,294.0,-38.0,10.0,0.0,2.0,11.34,0.0,0.0,0.0,0.0,0
452.0,15,99.0,-4.0,40.0,13.3,0.0,29.99,17.3,0.0,8.8,9.7,0
283.0,9,178.0,-64.0,10.0,11.7,-2.1,10.08,39.0,5.0,19.0,10.0,0
283.0,9,114.0,52.0,45.0,0.0,-0.3,35.3,0.0,0.0,0.0,0.0,0
391.0,13,759.0,-33.0,45.0,94.7,10.5,80.72,104.0,161.0,372.0,18.3,0
452.0,15,91.0,-90.0,10.0,12.3,-16.2,26.17,25.3,16.0,26.6,12.3,1
452.0,15,1269.0,186.0,36.0,116.7,-11.0,76.02,201.7,152.0,447.5,66.3,1
342.0,11,1189.0,120.0,45.0,0.0,13.7,57.76,0.0,63.0,0.0,0.0,0
283.0,9,1251.0,306.0,60.0,321.0,77.5,103.59,327.0,296.0,314.0,10.3,0
345.0,11,18.0,-18.0,18.0,2.0,-32.0,24.23,4.0,0.0,0.0,1.3,1
72.0,9,715.0,70.0,40.0,209.0,-1.5,36.38,112.0,17.0,180.0,69.3,0
126.0,11,768.0,-183.0,60.0,52.3,-13.9,66.03,140.3,24.0,289.4,21.0,1
338.0,13,1424.0,306.0,104.0,204.0,114.5,143.0,268.3,175.0,305.9,98.3,0
112.0,13,1092.0,90.0,25.0,62.0,-27.4,87.58,83.3,93.0,74.0,61.3,0
136.0,11,1062.0,-1062.0,89.0,144.3,-106.9,195.89,114.0,112.0,237.9,97.3,0
160.0,13,1421.0,72.0,59.0,202.0,6.3,68.14,175.0,30.0,756.0,45.7,0
55.0,13,929.0,-201.0,50.0,174.3,-25.6,71.95,142.7,60.0,317.8,31.7,0
197.0,9,815.0,133.0,40.0,159.0,37.1,72.04,97.7,100.0,413.8,26.3,0
345.0,11,294.0,-110.0,37.0,0.0,-10.7,32.3,0.0,10.0,0.0,0.0,1
283.0,9,272.0,-65.0,40.0,0.0,4.8,25.17,0.0,0.0,0.0,0.0,0
345.0,11,571.0,419.0,30.0,286.0,13.0,56.59,183.3,98.0,193.6,34.0,1
283.0,9,374.0,160.0,40.0,0.0,1.0,39.82,0.0,16.0,0.0,0.0,0
391.0,13,108.0,30.0,40.0,0.0,-1.1,31.11,0.0,0.0,0.0,0.0,1
345.0,11,400.0,179.0,36.0,40.7,29.0,47.85,79.7,62.0,68.0,16.7,1
207.0,11,1127.0,166.0,119.0,109.3,-24.0,115.97,221.3,0.0,306.1,82.7,0
345.0,11,1160.0,762.0,63.0,71.7,80.7,133.91,63.0,244.0,183.1,30.0,1
345.0,11,174.0,-83.0,60.0,0.0,-0.9,50.91,0.0,0.0,0.0,0.0,1
344.0,11,1491.0,233.0,160.0,0.0,1.3,166.62,0.0,0.0,0.0,0.0,1
390.0,13,544.0,-85.0,40.0,0.0,-1.9,32.27,0.0,6.0,0.0,0.0,0
344.0,11,1254.0,-172.0,60.0,43.7,-29.7,211.16,196.0,290.0,11.7,39.0,0
282.0,9,1922.0,225.0,60.0,0.0,15.7,149.02,0.0,263.0,0.0,0.0,0
325.0,11,350.0,-96.0,40.0,0.0,-12.7,42.65,0.0,35.0,0.0,0.0,0
335.0,11,237.0,63.0,40.0,12.3,-15.7,45.73,35.7,48.0,14.9,11.7,0
344.0,11,332.0,-102.0,60.0,0.0,0.0,49.99,0.0,0.0,0.0,0.0,0
282.0,9,194.0,-40.0,40.0,0.0,-8.2,38.22,0.0,23.0,0.0,0.0,0
451.0,15,114.0,52.0,40.0,0.0,0.0,33.99,0.0,0.0,0.0,0.0,0
196.0,13,1232.0,-1232.0,60.0,183.3,-73.9,127.93,177.0,198.0,265.5,74.0,0
113.0,13,1142.0,446.0,56.0,235.0,62.6,105.94,384.0,21.0,399.3,87.3,1
282.0,9,354.0,-130.0,30.0,0.0,-5.4,39.35,0.0,13.0,0.0,0.0,0
162.0,11,282.0,105.0,40.0,52.0,3.6,35.2,73.3,3.0,65.8,6.3,0
390.0,13,421.0,61.0,45.0,0.0,-0.8,36.81,0.0,2.0,0.0,0.0,0
282.0,9,526.0,-62.0,40.0,0.0,-10.6,40.59,0.0,51.0,0.0,0.0,0
344.0,11,173.0,15.0,30.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
251.0,11,387.0,74.0,60.0,61.3,0.0,49.99,62.7,0.0,136.5,7.7,1
76.0,9,2221.0,489.0,85.0,279.7,-29.1,118.01,459.7,16.0,457.9,49.0,0
282.0,9,589.0,-2.0,85.0,67.3,0.1,75.91,73.0,0.0,194.7,28.3,0
344.0,11,830.0,-714.0,63.0,97.3,61.9,65.86,85.7,0.0,153.1,91.3,0
390.0,13,74.0,66.0,30.0,12.7,4.1,31.37,17.0,0.0,6.2,8.3,0
61.0,11,1324.0,494.0,56.0,0.0,67.6,182.6,0.0,290.0,0.0,0.0,1
98.0,11,608.0,169.0,40.0,101.3,-15.7,50.08,64.3,22.0,224.9,14.7,0
344.0,11,796.0,384.0,45.0,0.0,13.8,80.5,0.0,36.0,0.0,0.0,1
200.0,15,594.0,145.0,40.0,89.7,-15.8,45.83,64.0,42.0,412.6,15.3,0
390.0,13,798.0,113.0,60.0,0.0,29.0,59.99,0.0,32.0,0.0,0.0,0
390.0,13,14.0,-4.0,30.0,0.0,0.0,37.99,0.0,0.0,0.0,0.0,0
282.0,9,75.0,37.0,22.0,7.3,13.2,16.82,32.0,0.0,0.7,38.3,0
141.0,13,2316.0,-156.0,76.0,229.3,-43.6,92.76,186.0,34.0,864.7,51.7,0
282.0,9,266.0,253.0,39.0,29.3,15.5,36.09,68.0,6.0,9.6,18.7,0
390.0,13,76.0,110.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
451.0,15,582.0,-576.0,50.0,0.0,-102.0,154.31,0.0,266.0,0.0,0.0,1
344.0,11,329.0,-85.0,10.0,0.0,-2.7,12.71,0.0,0.0,0.0,0.0,0
282.0,9,40.0,12.0,10.0,0.0,0.2,9.77,0.0,0.0,0.0,0.0,0
253.0,13,71.0,-71.0,4.0,12.7,-4.4,4.35,27.7,0.0,14.0,5.0,1
390.0,13,1707.0,380.0,60.0,136.3,-52.2,140.94,95.3,30.0,348.6,49.3,0
282.0,9,332.0,-332.0,21.0,19.7,-32.4,32.41,12.3,32.0,61.5,5.3,0
171.0,13,210.0,-210.0,66.0,47.3,-185.6,59.78,23.0,0.0,25.3,31.0,0
197.0,13,1860.0,73.0,85.0,356.3,-23.9,102.89,401.3,86.0,538.0,83.3,1
390.0,13,147.0,-60.0,10.0,0.0,-1.6,12.62,0.0,0.0,0.0,0.0,0
281.0,9,235.0,-24.0,10.0,0.0,-16.8,26.8,0.0,66.0,0.0,0.0,0
282.0,9,91.0,-40.0,60.0,0.0,-4.7,58.66,0.0,14.0,0.0,0.0,0
180.0,13,514.0,-37.0,45.0,70.7,0.0,38.99,78.7,8.0,107.6,18.3,0
344.0,11,1169.0,-34.0,45.0,187.3,-4.0,50.05,76.3,20.0,278.9,86.0,1
282.0,9,198.0,-177.0,40.0,0.0,-0.3,38.26,0.0,0.0,0.0,0.0,1
390.0,13,459.0,-191.0,40.0,27.7,-49.7,88.85,188.0,147.0,145.2,27.7,0
282.0,9,742.0,-276.0,63.0,0.0,-67.6,131.56,0.0,208.0,0.0,0.0,0
390.0,13,152.0,-47.0,30.0,0.0,-18.7,41.44,0.0,55.0,0.0,0.0,0
344.0,11,372.0,-128.0,70.0,0.0,-1.0,64.98,0.0,0.0,0.0,0.0,0
282.0,9,748.0,56.0,70.0,131.7,17.2,107.86,266.7,144.0,148.2,74.0,0
76.0,13,620.0,-620.0,43.0,176.7,-118.8,36.58,115.0,0.0,104.6,85.3,0
390.0,13,424.0,360.0,40.0,0.0,96.8,83.75,0.0,143.0,0.0,0.0,0
390.0,13,42.0,1.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
-2.0,15,60.0,7.0,40.0,0.0,0.0,33.99,0.0,0.0,0.0,0.0,0
114.0,13,283.0,-283.0,35.0,47.3,-41.5,41.54,39.0,8.0,56.4,12.0,0
185.0,13,1539.0,-120.0,85.0,232.0,-7.0,92.89,456.7,21.0,487.4,13.7,0
451.0,15,209.0,-42.0,40.0,0.0,-1.1,31.11,0.0,0.0,0.0,0.0,0
282.0,9,593.0,-70.0,40.0,155.0,-25.1,63.14,62.3,89.0,189.8,28.3,0
282.0,15,661.0,-199.0,60.0,60.7,1.2,54.38,109.7,1.0,207.4,42.7,1
282.0,9,1132.0,-1132.0,78.0,141.7,-122.5,138.16,231.0,176.0,219.2,37.3,0
119.0,9,1214.0,608.0,60.0,191.7,103.9,112.31,225.0,130.0,298.1,75.7,1
344.0,11,400.0,-143.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
344.0,11,144.0,11.0,50.0,0.0,-2.2,42.21,0.0,0.0,0.0,0.0,1
282.0,9,412.0,84.0,40.0,80.0,-1.4,33.47,60.3,0.0,160.6,23.0,0
90.0,11,185.0,130.0,50.0,30.7,11.5,42.46,65.7,0.0,35.3,41.0,1
49.0,13,295.0,8.0,40.0,12.3,8.8,29.59,63.7,6.0,20.1,34.3,0
33.0,9,548.0,-131.0,40.0,121.7,29.3,41.99,87.0,0.0,180.6,59.0,0
301.0,11,730.0,-603.0,36.0,0.0,-92.7,127.72,0.0,43.0,0.0,0.0,1
390.0,13,58.0,9.0,10.0,4.3,5.0,21.99,9.7,11.0,14.2,2.7,1
10.0,15,846.0,709.0,60.0,54.0,-2.6,52.56,47.3,2.0,64.2,24.7,0
389.0,13,1450.0,-232.0,46.0,0.0,-14.6,50.53,0.0,36.0,0.0,0.0,0
343.0,11,782.0,-42.0,60.0,0.0,-13.5,64.65,0.0,47.0,0.0,0.0,0
281.0,9,1624.0,-398.0,60.0,379.7,-129.2,244.63,396.0,564.0,397.7,79.3,0
450.0,15,258.0,140.0,40.0,0.0,12.1,34.02,0.0,12.0,0.0,0.0,0
389.0,13,75.0,21.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
389.0,13,0.0,0.0,60.0,0.0,0.0,53.99,0.0,0.0,0.0,0.0,1
343.0,11,490.0,-55.0,70.0,0.0,-0.2,71.23,0.0,20.0,0.0,0.0,0
281.0,9,547.0,-71.0,50.0,0.0,-12.2,55.64,0.0,23.0,0.0,0.0,0
269.0,15,310.0,-32.0,30.0,50.7,-1.7,32.24,117.7,6.0,63.3,21.3,1
79.0,13,205.0,-109.0,31.0,21.7,-49.3,42.52,25.3,0.0,17.6,17.0,0
343.0,11,286.0,73.0,40.0,0.0,-0.8,30.84,0.0,1.0,0.0,0.0,0
287.0,13,3368.0,165.0,110.0,1313.7,48.3,409.0,881.0,844.0,1076.6,137.0,1
389.0,13,733.0,41.0,10.0,0.0,-0.9,10.94,0.0,3.0,0.0,0.0,1
276.0,9,1054.0,856.0,30.0,147.3,161.6,130.13,144.7,277.0,201.6,43.7,1
304.0,15,1539.0,-155.0,76.0,163.0,-11.3,80.5,198.3,0.0,522.4,34.7,0
343.0,11,174.0,103.0,40.0,0.0,-1.4,32.03,0.0,0.0,0.0,0.0,0
343.0,11,868.0,233.0,40.0,0.0,52.3,75.28,0.0,66.0,0.0,0.0,1
81.0,11,558.0,383.0,60.0,76.7,8.3,63.84,109.3,34.0,84.1,109.0,0
389.0,13,122.0,-34.0,30.0,0.0,-2.7,32.88,0.0,0.0,0.0,0.0,0
178.0,15,243.0,99.0,40.0,12.0,3.8,31.59,88.0,5.0,60.8,4.3,1
450.0,15,40.0,-18.0,10.0,6.3,-0.2,14.25,4.3,0.0,0.9,4.3,0
389.0,13,327.0,8.0,30.0,0.0,-5.0,37.95,0.0,20.0,0.0,0.0,1
125.0,11,30.0,8.0,30.0,5.3,0.0,29.99,14.0,0.0,13.0,1.0,1
183.0,15,157.0,68.0,40.0,13.0,0.0,29.99,39.3,0.0,15.3,5.3,0
73.0,11,846.0,-40.0,42.0,86.7,-19.3,72.97,168.7,81.0,257.1,3.3,0
389.0,13,371.0,41.0,40.0,0.0,3.7,31.21,0.0,2.0,0.0,0.0,0
389.0,13,648.0,-72.0,40.0,0.0,-34.4,83.07,0.0,124.0,0.0,0.0,0
389.0,13,40.0,-34.0,10.0,3.0,0.0,10.0,0.7,0.0,1.0,0.7,1
281.0,9,534.0,-94.0,80.0,60.7,-12.5,87.5,96.0,0.0,124.2,12.3,0
281.0,9,516.0,-130.0,60.0,0.0,-2.1,52.06,0.0,0.0,0.0,0.0,0
281.0,9,120.0,179.0,40.0,18.3,-0.3,30.26,12.3,0.0,44.0,10.3,0
281.0,9,390.0,14.0,40.0,0.0,7.0,36.62,0.0,16.0,0.0,0.0,0
220.0,9,1180.0,-68.0,60.0,186.7,-8.8,81.68,182.3,69.0,403.2,21.3,0
343.0,11,845.0,-5.0,45.0,0.0,2.8,36.62,0.0,2.0,0.0,0.0,1
450.0,15,535.0,35.0,35.0,0.0,-8.2,43.23,0.0,19.0,0.0,0.0,0
281.0,9,83.0,-8.0,30.0,0.0,9.8,41.94,0.0,21.0,0.0,0.0,0
253.0,11,257.0,-77.0,40.0,32.7,-0.2,30.18,82.3,0.0,57.3,6.7,1
281.0,9,28.0,24.0,20.0,0.0,5.3,26.16,0.0,16.0,0.0,0.0,0
80.0,11,572.0,-159.0,80.0,34.7,-38.3,111.42,88.7,110.0,48.9,17.7,1
343.0,11,563.0,65.0,60.0,0.0,22.8,76.82,0.0,38.0,0.0,0.0,0
281.0,9,278.0,15.0,40.0,0.0,-0.3,30.26,0.0,0.0,0.0,0.0,0
342.0,11,477.0,272.0,50.0,0.0,56.0,68.67,0.0,62.0,0.0,0.0,1
449.0,15,392.0,-186.0,40.0,0.0,-28.8,58.78,0.0,82.0,0.0,0.0,0
388.0,13,269.0,-11.0,40.0,0.0,-1.9,42.24,0.0,0.0,0.0,0.0,0
388.0,13,74.0,28.0,40.0,0.0,2.2,30.73,0.0,0.0,0.0,0.0,0
280.0,9,174.0,9.0,60.0,0.0,-1.2,51.18,0.0,0.0,0.0,0.0,0
449.0,15,307.0,5.0,40.0,0.0,10.0,33.31,0.0,10.0,0.0,0.0,0
104.0,13,210.0,-146.0,40.0,0.0,-1.7,31.74,0.0,4.0,0.0,0.0,1
382.0,13,550.0,-82.0,40.0,122.7,-7.7,66.81,218.0,88.0,119.7,91.3,0
280.0,9,198.0,1.0,40.0,0.0,-2.1,33.85,0.0,0.0,0.0,0.0,0
342.0,11,36.0,54.0,10.0,0.0,-0.7,10.97,0.0,3.0,0.0,0.0,0
449.0,15,380.0,224.0,44.0,0.0,7.6,35.16,0.0,2.0,0.0,0.0,1
388.0,13,339.0,-72.0,40.0,0.0,-8.7,38.65,0.0,25.0,0.0,0.0,1
40.0,13,508.0,187.0,85.0,111.3,-0.2,83.24,222.0,0.0,104.5,113.7,0
342.0,11,88.0,-20.0,30.0,0.0,-0.2,30.24,0.0,0.0,0.0,0.0,0
342.0,11,123.0,-16.0,30.0,0.0,0.2,31.18,0.0,0.0,0.0,0.0,1
342.0,11,343.0,25.0,50.0,0.0,0.6,44.34,0.0,0.0,0.0,0.0,1
449.0,15,169.0,-55.0,58.0,21.7,61.4,57.95,32.0,0.0,8.5,17.7,0
27.0,9,1348.0,262.0,78.0,109.7,43.5,94.02,62.3,78.0,85.0,43.3,1
246.0,11,228.0,-34.0,30.0,39.3,-12.0,46.88,59.0,48.0,86.5,13.0,1
19.0,13,2072.0,864.0,85.0,351.3,31.7,126.74,311.3,86.0,536.3,171.7,0
388.0,13,58.0,-30.0,30.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
388.0,13,0.0,0.0,60.0,0.0,0.0,53.99,0.0,0.0,0.0,0.0,1
388.0,13,418.0,-116.0,40.0,0.0,1.8,40.2,0.0,0.0,0.0,0.0,0
266.0,15,50.0,18.0,40.0,3.7,0.0,34.37,20.3,0.0,3.2,18.7,0
388.0,13,298.0,170.0,40.0,0.0,2.8,36.27,0.0,6.0,0.0,0.0,0
125.0,11,301.0,68.0,10.0,26.0,-7.8,24.73,101.7,0.0,34.6,25.0,1
321.0,11,1277.0,51.0,61.0,0.0,-3.5,107.0,0.0,111.0,0.0,0.0,0
388.0,13,235.0,115.0,40.0,0.0,5.9,32.5,0.0,6.0,0.0,0.0,0
441.0,15,110.0,-46.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
342.0,11,370.0,-169.0,40.0,0.0,-1.3,35.3,0.0,4.0,0.0,0.0,0
347.0,15,255.0,161.0,40.0,13.3,0.0,29.99,31.0,0.0,24.8,5.0,0
342.0,11,264.0,-32.0,60.0,19.7,-2.7,62.71,36.7,0.0,35.9,13.0,0
342.0,11,303.0,82.0,40.0,0.0,1.0,32.5,0.0,0.0,0.0,0.0,0
388.0,13,289.0,-21.0,40.0,41.0,0.0,33.99,53.3,0.0,144.4,7.0,0
342.0,11,601.0,327.0,45.0,0.0,16.4,45.6,0.0,29.0,0.0,0.0,0
342.0,11,2480.0,-892.0,60.0,68.3,-98.9,159.92,66.7,278.0,108.5,35.7,1
342.0,11,5.0,-5.0,29.0,0.0,8.9,21.04,2.7,0.0,0.0,0.0,1
90.0,11,788.0,165.0,42.0,191.3,-12.0,49.0,92.0,12.0,155.7,36.3,1
449.0,15,1374.0,235.0,40.0,0.0,2.9,42.79,0.0,3.0,0.0,0.0,0
388.0,13,1880.0,-574.0,62.0,271.3,60.0,91.47,187.0,64.0,704.1,77.0,1
280.0,9,462.0,-21.0,45.0,0.0,-1.4,36.77,0.0,2.0,0.0,0.0,0
280.0,9,118.0,88.0,30.0,0.0,5.2,32.1,0.0,5.0,0.0,0.0,1
449.0,15,528.0,191.0,50.0,0.0,18.6,46.53,0.0,14.0,0.0,0.0,0
280.0,9,48.0,-26.0,30.0,0.0,-1.1,33.41,0.0,0.0,0.0,0.0,0
280.0,9,56.0,-56.0,50.0,0.0,-30.1,84.11,0.0,0.0,0.0,0.0,0
449.0,15,316.0,-82.0,70.0,0.0,0.0,59.99,0.0,0.0,0.0,0.0,0
388.0,13,530.0,-1.0,50.0,87.0,-5.0,49.0,54.7,0.0,141.7,30.0,1
388.0,13,798.0,-275.0,62.0,62.7,1.8,58.33,47.7,3.0,144.3,18.0,0
342.0,11,174.0,-28.0,10.0,0.0,-2.5,13.64,0.0,0.0,0.0,0.0,0
342.0,11,1698.0,-86.0,85.0,161.7,-7.5,82.85,79.3,0.0,188.8,28.3,0
342.0,11,87.0,146.0,60.0,0.0,-5.5,56.43,0.0,1.0,0.0,0.0,0
388.0,13,588.0,156.0,60.0,173.0,0.9,57.95,102.3,0.0,166.6,3.7,0
280.0,9,1147.0,-106.0,81.0,148.0,-38.1,149.28,260.3,243.0,405.7,89.3,1
342.0,11,794.0,-159.0,40.0,0.0,-16.2,50.23,0.0,42.0,0.0,0.0,0
342.0,11,292.0,118.0,60.0,56.7,24.4,99.57,13.0,104.0,2.4,16.0,1
26.0,13,152.0,97.0,40.0,20.3,0.3,30.43,41.3,0.0,12.9,8.3,0
342.0,11,164.0,-38.0,40.0,0.0,2.3,36.04,0.0,0.0,0.0,0.0,0
342.0,11,278.0,34.0,60.0,0.0,0.0,49.99,0.0,0.0,0.0,0.0,1
64.0,11,1280.0,-75.0,60.0,204.7,-8.4,62.36,204.0,21.0,285.7,97.0,0
388.0,13,253.0,-198.0,40.0,39.0,-10.7,40.72,46.3,29.0,74.9,17.3,0
280.0,9,40.0,-40.0,11.0,0.0,-15.8,20.79,0.0,0.0,0.0,0.0,0
388.0,13,570.0,47.0,30.0,0.0,14.4,55.94,0.0,73.0,0.0,0.0,0
38.0,9,1134.0,-163.0,45.0,73.3,24.9,50.05,45.3,5.0,132.3,110.0,0
400.0,15,27.0,15.0,10.0,5.3,0.0,10.0,8.7,0.0,2.7,2.0,1
342.0,11,758.0,-250.0,55.0,137.0,-24.9,75.83,105.0,78.0,154.7,57.7,0
91.0,11,364.0,14.0,48.0,83.0,1.4,42.55,79.3,2.0,67.2,32.0,0
342.0,11,77.0,-39.0,40.0,0.0,-1.2,31.23,0.0,0.0,0.0,0.0,1
280.0,9,422.0,37.0,40.0,0.0,2.5,55.18,0.0,70.0,0.0,0.0,0
342.0,11,289.0,365.0,40.0,0.0,40.4,43.47,0.0,38.0,0.0,0.0,1
54.0,9,662.0,285.0,36.0,97.0,43.0,53.71,216.7,47.0,159.7,67.3,1
69.0,9,910.0,37.0,85.0,118.0,-2.7,89.48,352.3,1.0,222.5,91.0,0
38.0,13,398.0,138.0,44.0,50.0,-45.6,87.56,40.3,26.0,46.8,26.3,0
342.0,11,152.0,14.0,40.0,0.0,-0.2,30.14,0.0,0.0,0.0,0.0,0
341.0,11,1068.0,-300.0,40.0,0.0,-55.0,86.61,0.0,157.0,0.0,0.0,1
279.0,9,223.0,43.0,38.0,44.3,2.5,29.43,82.3,0.0,23.9,50.3,0
341.0,11,2181.0,57.0,130.0,197.0,11.5,190.37,675.7,78.0,601.7,118.0,0
448.0,15,39.0,22.0,60.0,0.0,0.0,49.99,0.0,0.0,0.0,0.0,1
384.0,13,256.0,61.0,40.0,0.0,-1.1,33.07,0.0,0.0,0.0,0.0,0
341.0,11,446.0,397.0,40.0,0.0,28.0,45.63,0.0,10.0,0.0,0.0,0
279.0,9,225.0,-84.0,40.0,0.0,-1.5,31.5,0.0,0.0,0.0,0.0,0
279.0,9,34.0,-6.0,30.0,0.0,-0.4,30.36,0.0,0.0,0.0,0.0,0
341.0,11,300.0,96.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
205.0,9,774.0,-31.0,50.0,133.7,-0.4,50.44,294.3,0.0,206.7,60.3,0
341.0,11,577.0,-245.0,60.0,95.0,-9.7,56.94,159.0,36.0,133.9,24.0,1
387.0,13,0.0,0.0,37.0,0.0,-38.7,37.09,0.0,0.0,0.0,0.0,0
341.0,11,364.0,-38.0,40.0,0.0,-0.9,32.83,0.0,2.0,0.0,0.0,0
341.0,11,592.0,-211.0,58.0,0.0,-24.6,72.36,0.0,78.0,0.0,0.0,1
279.0,9,187.0,-68.0,54.0,0.0,3.8,48.95,0.0,0.0,0.0,0.0,0
341.0,11,267.0,58.0,40.0,26.3,-0.3,31.27,45.0,0.0,22.0,81.0,0
188.0,15,209.0,-24.0,40.0,32.7,-0.1,30.09,24.0,0.0,2.6,14.7,0
338.0,11,795.0,-136.0,40.0,0.0,-12.1,59.85,0.0,77.0,0.0,0.0,1
58.0,13,256.0,-86.0,40.0,51.7,0.8,33.22,55.0,0.0,52.5,15.3,0
70.0,15,1144.0,572.0,86.0,126.7,-3.2,78.23,178.0,0.0,305.4,36.3,0
341.0,11,465.0,-64.0,10.0,0.0,-0.2,10.25,0.0,0.0,0.0,0.0,1
4.0,15,605.0,255.0,105.0,0.0,1.2,136.85,0.0,0.0,0.0,0.0,0
187.0,11,1897.0,-128.0,85.0,77.0,-20.8,226.48,377.0,148.0,228.0,56.3,0
279.0,9,630.0,-210.0,60.0,0.0,-24.9,76.82,0.0,61.0,0.0,0.0,1
386.0,13,171.0,8.0,50.0,0.0,-0.4,40.37,0.0,0.0,0.0,0.0,0
387.0,13,62.0,-2.0,40.0,7.7,-2.2,32.14,12.0,0.0,0.6,1.7,0
